instancia,ciclo_ajustado,ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,ciclo_sequencial
265,24,20.251,1.562,2335.8,7.444,9.187,151.41,126.16,2.008,0,8.502,8.447,67.095,54.437,58.883,55.926,49.613,0.686,54
265,25,20.318,1.565,2339.6,7.363,9.214,151.22,125.91,1.898,0,8.48,8.43,67.095,54.426,58.875,55.93,49.594,0.684,55
265,26,20.246,1.561,2334,7.424,9.19,151.12,125.91,1.922,0,8.516,8.453,66.991,54.426,58.875,55.902,49.613,0.681,56
265,27,20.037,1.557,2335.8,7.492,9.203,151.27,125.94,1.945,0,8.532,8.482,66.991,54.426,58.871,55.93,49.672,0.692,57
265,28,20.032,1.544,2335.8,7.513,9.213,151.16,125.94,1.914,0,8.569,8.512,67.007,54.414,58.898,55.922,49.707,0.686,58
265,29,19.889,1.534,2335.6,7.398,9.206,151.38,126.23,1.914,0,8.547,8.482,67.007,54.496,58.863,55.914,49.687,0.672,59
265,30,19.937,1.543,2463.4,7.406,9.217,160.94,135.82,1.898,0,8.522,8.464,53.971,54.48,58.883,55.922,49.707,0.684,60
1667,1,47.206,2.155,2920,0,10.179,191.6,0.094,0,9.734,9.967,9.846,67.672,35.648,41.316,38.445,30.613,0.558,1
1667,2,47.446,2.146,2953.2,0.003,10.208,191.62,0,0,9.684,9.931,9.812,0,35.68,41.312,38.414,30.605,0.568,2
1667,3,47.156,2.148,2951.2,0,10.182,191.54,0,0,9.705,9.932,9.81,0,35.598,41.328,38.414,30.602,0.576,3
1667,4,47.301,2.175,2952,0.001,10.181,191.46,0,0,9.729,9.974,9.853,0,35.508,41.25,38.426,30.605,0.58,4
1667,5,47.594,2.182,2951.8,0.001,10.224,191.44,0,0,9.729,9.95,9.828,0,35.516,41.262,38.508,30.613,0.581,5
1667,6,47.463,2.165,2952.2,0,10.196,191.46,0,0,9.67,9.918,9.802,0,35.422,41.242,38.496,30.605,0.584,6
1667,7,47.537,2.17,2951.4,0.003,10.182,191.55,0,0,9.727,9.95,9.825,0,35.414,41.211,38.508,30.613,0.585,7
1667,8,47.594,2.171,2951.8,0,10.186,191.44,0,0,9.701,9.955,9.84,0,35.328,41.18,38.5,30.621,0.589,8
1667,9,47.202,2.149,2952,0.001,10.182,191.48,0,0,9.678,9.91,9.772,0,35.32,41.148,38.512,30.621,0.586,9
1667,10,47.136,2.129,2531.4,11.736,10.181,152.84,124.69,3.531,10.132,9.908,9.794,68.925,35.242,41.129,38.418,30.633,0.593,10
1667,11,47.169,2.135,2366.8,8.138,10.18,147.06,121.02,2.391,10.171,9.931,9.823,68.925,35.254,41.137,38.445,30.652,0.578,11
1667,12,47.147,2.142,2358.6,8.064,10.169,146.81,120.65,2.414,10.146,9.912,9.801,68.201,35.25,41.129,38.445,30.629,0.556,12
1667,13,47.131,2.129,2357.2,7.863,10.174,146.66,120.49,2.328,10.097,9.88,9.769,68.201,35.25,41.141,38.512,30.641,0.554,13
1667,14,47.408,2.159,2355.4,7.833,10.167,146.69,120.81,2.32,10.154,9.923,9.809,67.616,35.332,41.137,38.508,30.633,0.542,14
1667,15,47.359,2.153,2354,7.934,10.176,146.76,120.51,2.375,10.163,9.941,9.822,67.616,35.332,41.148,38.52,30.645,0.546,15
1667,16,47.655,2.184,2355.6,7.993,10.192,146.53,120.57,2.445,10.148,9.914,9.792,67.633,35.414,41.156,38.531,30.629,0.541,16
1667,17,47.138,2.169,2352.2,7.817,10.169,146.66,120.72,2.273,10.149,9.92,9.802,67.633,35.414,41.148,38.559,30.641,0.526,17
1667,18,47.382,2.183,2355.2,7.953,10.187,146.69,120.52,2.352,10.169,9.957,9.839,67.525,35.402,41.148,38.613,30.641,0.514,18
1667,19,47.547,2.18,2356.2,7.869,10.187,146.59,120.43,2.57,10.184,9.939,9.819,67.525,35.426,41.164,38.621,30.633,0.522,19
1667,20,47.642,2.183,2487.2,7.823,10.196,156.71,130.65,2.336,10.116,9.91,9.797,55.005,35.504,41.074,38.633,30.652,0.529,20
1667,21,47.374,2.207,2490.2,7.943,10.19,156.61,130.56,2.328,10.187,9.945,9.83,55.005,35.516,41.074,38.59,30.641,0.53,21
1667,22,47.688,2.187,2491.6,7.84,10.214,156.63,130.46,2.414,10.169,9.964,9.843,68.372,35.504,41.156,38.695,30.645,0.54,22
1667,23,47.655,2.192,2490.2,7.629,10.192,156.69,130.64,2.391,10.155,9.918,9.793,68.372,35.504,41.164,38.586,30.641,0.542,23
1667,24,47.678,2.179,2493.2,7.859,10.181,156.66,130.77,2.281,10.137,9.925,9.81,68.524,35.516,41.156,38.594,30.652,0.541,24
1667,25,47.641,2.189,2491.2,7.896,10.185,156.61,130.54,2.297,10.18,9.957,9.832,68.524,35.508,41.184,38.656,30.652,0.543,25
1667,26,47.679,2.195,2491.6,7.898,10.189,156.58,130.63,2.383,10.151,9.93,9.819,68.382,35.574,41.121,38.594,30.641,0.54,26
1667,27,47.666,2.188,2489.6,7.959,10.181,156.58,130.56,2.273,10.148,9.91,9.789,68.382,35.555,41.195,38.645,30.656,0.536,27
1667,28,47.749,2.189,2491.2,7.768,10.203,156.59,130.39,2.328,10.177,9.953,9.835,68.498,35.594,41.242,38.594,30.641,0.538,28
1667,29,47.506,2.168,2488.8,7.696,10.198,156.56,130.62,2.242,10.203,9.965,9.849,68.498,35.676,41.234,38.578,30.617,0.534,29
1667,30,47.483,2.17,2624,7.797,10.194,166.48,140.46,2.328,10.139,9.913,9.802,57.286,35.68,41.223,38.574,30.652,0.539,30
1667,31,47.543,2.181,2627.2,7.761,10.192,166.54,140.46,2.445,10.166,9.919,9.804,57.286,35.66,41.246,38.559,30.645,0.547,31
1667,32,47.555,2.167,2627,7.876,10.169,166.48,140.55,2.391,10.179,9.974,9.846,69.491,35.68,41.262,38.559,30.641,0.552,32
1667,33,47.543,2.172,2624.2,7.888,10.193,166.41,140.47,2.305,10.167,9.941,9.806,69.491,35.664,41.277,38.551,30.645,0.557,33
1667,34,47.555,2.173,2625.2,7.966,10.194,166.38,140.43,2.32,10.135,9.915,9.799,69.668,35.754,41.223,38.531,30.641,0.555,34
1667,35,47.337,2.16,2627.2,7.991,10.174,166.27,140.41,2.227,10.171,9.946,9.825,69.668,35.664,41.332,38.531,30.645,0.562,35
1667,36,47.349,2.159,2626,7.953,10.171,166.22,140.34,2.281,10.17,9.945,9.831,69.492,35.668,41.332,38.523,30.645,0.568,36
1667,37,47.312,2.16,2624.2,7.956,10.192,166.32,140.55,2.305,10.148,9.915,9.797,69.492,35.746,41.316,38.523,30.652,0.568,37
1667,38,47.384,2.158,2626.6,7.877,10.187,166.27,140.38,2.336,10.152,9.941,9.814,69.263,35.734,41.312,38.512,30.652,0.561,38
1667,39,47.359,2.17,2624.6,7.755,10.176,166.24,140.46,2.164,10.195,9.972,9.856,69.263,35.852,41.332,38.523,30.645,0.558,39
1667,40,47.43,2.166,2495.8,7.789,10.208,156.98,130.77,2.406,10.158,9.937,9.805,78.744,35.746,41.305,38.52,30.652,0.554,40
1667,41,47.408,2.157,2492.2,7.723,10.189,156.68,130.88,2.211,10.165,9.931,9.814,78.744,35.754,41.324,38.52,30.656,0.54,41
1667,42,47.039,2.16,2491.4,7.861,10.173,156.72,130.74,2.242,10.187,9.97,9.854,68.641,35.73,41.332,38.52,30.652,0.531,42
1055,1,28.251,1.773,2769.4,0.004,9.641,190.69,0.016,0,0,9.042,8.967,69.364,45.629,50.641,47.793,40.984,0.618,43
1055,2,28.194,1.772,2874.4,0,9.641,190.87,0,0,0,9.075,8.993,0,45.543,50.629,47.809,40.992,0.641,44
1055,3,28.199,1.768,2877.8,0,9.633,190.77,0,0,0,9.073,8.995,0,45.469,50.605,47.793,40.98,0.667,45
1055,4,28.234,1.762,2877.8,0,9.643,190.66,0,0,0,9.022,8.946,0,45.461,50.566,47.789,40.996,0.677,46
1055,5,28.227,1.763,2875.8,0.003,9.65,190.81,0,0,0,9.019,8.937,0,45.383,50.496,47.793,41,0.681,47
1055,6,28.246,1.764,2875.8,0.003,9.637,190.87,0,0,0,9.057,8.974,0,45.297,50.469,47.805,40.992,0.678,48
67,1,19.833,1.537,2730.8,0.005,9.363,189.98,0.328,0,0,8.644,8.59,69.388,52.137,56.84,53.539,47.426,0.629,49
67,2,20.163,1.567,2843.6,0.001,9.347,190.19,0,0,0,8.656,8.599,0,52.086,56.832,53.555,47.328,0.68,50
67,3,20.344,1.587,2844,0,9.331,190.28,0,0.008,0,8.675,8.619,0,52.051,56.781,53.59,47.332,0.691,51
67,4,20.331,1.591,2842,0.001,9.314,190.09,0,0,0,8.689,8.63,0,51.977,56.781,53.629,47.34,0.714,52
67,5,20.354,1.585,2841.8,0.006,9.317,190.13,0,0,0,8.693,8.641,0,51.887,56.754,53.629,47.332,0.711,53
67,6,20.056,1.561,2841.8,0.003,9.328,190.13,0,0,0,8.686,8.623,0,51.891,56.73,53.633,47.422,0.712,54
67,7,20.069,1.561,2840,0,9.339,190.25,0,0,0,8.646,8.591,0,51.742,56.672,53.621,47.422,0.741,55
67,8,19.899,1.547,2841.8,0,9.327,190.12,0,0,0,8.644,8.583,0,51.738,56.602,53.629,47.488,0.857,56
67,9,19.963,1.552,2838,0.001,9.301,190.03,0,0.039,0,8.663,8.615,0,51.723,56.551,53.633,47.473,0.927,57
67,10,19.877,1.547,2440.8,12.398,9.304,149.63,121.59,3.273,0,8.691,8.63,76.421,51.648,56.496,53.633,47.473,0.902,58
67,11,19.814,1.541,2211.8,7.776,9.316,142.68,117.13,2.086,0,8.697,8.637,76.421,51.566,56.5,53.723,47.5,0.791,59
67,12,19.851,1.534,2211.8,7.763,9.328,142.28,116.77,1.969,0,8.681,8.629,68.649,51.488,56.5,53.684,47.504,0.707,60
1665,1,47.227,2.147,2925.2,0.005,10.178,191.62,0.211,0,9.659,9.946,9.823,67.96,35.668,41.273,38.437,30.602,0.548,1
1665,2,47.119,2.143,2951.4,0,10.161,191.51,0,0,9.673,9.942,9.821,0,35.57,41.234,38.445,30.594,0.553,2
1665,3,47.24,2.149,2951.2,0.001,10.189,191.55,0,0,9.626,9.905,9.781,0,35.508,41.246,38.414,30.602,0.563,3
1665,4,47.324,2.142,2949.6,0,10.171,191.51,0,0,9.648,9.927,9.812,0,35.488,41.242,38.437,30.617,0.566,4
1665,5,47.408,2.15,2948,0,10.165,191.38,0,0,9.697,9.964,9.839,0,35.453,41.223,38.418,30.617,0.56,5
1665,6,47.433,2.147,2948,0,10.181,191.59,0,0,9.652,9.918,9.806,0,35.422,41.156,38.43,30.617,0.566,6
1665,7,47.313,2.146,2948,0,10.17,191.44,0,0,9.637,9.915,9.8,0,35.332,41.168,38.457,30.605,0.559,7
1665,8,47.351,2.148,2947.8,0,10.158,191.52,0,0,9.673,9.942,9.824,0,35.254,41.156,38.441,30.617,0.558,8
1665,9,47.148,2.136,2949.6,0,10.165,191.48,0,0,9.627,9.901,9.781,0,35.234,41.141,38.418,30.613,0.574,9
1665,10,47.242,2.138,2531.8,11.828,10.16,153.06,124.75,3.383,10.095,9.877,9.759,62.02,35.242,41.082,38.445,30.641,0.613,10
1665,11,47.076,2.132,2360.2,7.976,10.139,147.02,120.98,2.352,10.152,9.913,9.8,62.02,35.238,41.086,38.453,30.633,0.577,11
1665,12,47.098,2.124,2357.2,7.986,10.159,146.65,120.59,2.227,10.123,9.908,9.786,68.448,35.227,41.082,38.437,30.641,0.551,12
1665,13,46.782,2.133,2351.8,8.063,10.156,146.65,120.51,2.383,10.1,9.872,9.743,68.448,35.238,41.094,38.43,30.652,0.54,13
1665,14,47.337,2.156,2351.8,7.804,10.178,146.62,120.52,2.437,10.112,9.899,9.794,67.674,35.262,41.074,38.523,30.645,0.545,14
1665,15,47.515,2.153,2351.8,7.936,10.158,146.61,120.56,2.414,10.152,9.941,9.818,67.674,35.238,41.059,38.52,30.645,0.526,15
1665,16,47.593,2.161,2352,8.108,10.187,146.57,120.56,2.266,10.139,9.901,9.781,67.673,35.332,41.098,38.508,30.645,0.531,16
1665,17,47.592,2.169,2352,7.741,10.164,146.74,120.41,2.375,10.11,9.908,9.783,67.673,35.422,41.082,38.574,30.645,0.529,17
1665,18,47.678,2.186,2353.2,7.915,10.181,146.54,120.61,2.328,10.182,9.946,9.829,67.626,35.414,41.082,38.594,30.641,0.524,18
1665,19,47.572,2.18,2351.6,8.034,10.218,146.48,120.28,2.328,10.141,9.922,9.799,67.626,35.414,41.086,38.602,30.656,0.525,19
1665,20,47.606,2.184,2485.8,7.853,10.19,156.58,130.77,2.273,10.123,9.906,9.785,55.369,35.414,41.059,38.617,30.645,0.531,20
1665,21,47.691,2.191,2489.4,7.843,10.167,156.63,130.66,2.375,10.185,9.952,9.833,55.369,35.441,41.082,38.602,30.656,0.54,21
1665,22,47.767,2.194,2488.2,8.003,10.174,156.55,130.7,2.25,10.157,9.937,9.824,68.59,35.492,41.094,38.602,30.66,0.544,22
1665,23,47.585,2.179,2490.8,7.673,10.166,156.57,130.59,2.359,10.139,9.901,9.785,68.59,35.422,41.102,38.617,30.66,0.536,23
1665,24,48.11,2.205,2487.6,7.731,10.184,156.79,130.78,2.352,10.141,9.93,9.812,68.432,35.492,41.121,38.605,30.652,0.534,24
1004,1,27.577,1.749,2794,0,9.648,190.23,0.219,0,0,9.023,8.939,66.441,45.98,50.77,48.016,41.324,0.612,25
1004,2,27.503,1.742,2891.2,0.003,9.631,190.5,0.062,0,0,9.059,8.978,0,45.883,50.766,48.031,41.312,0.632,26
1004,3,27.471,1.741,2894.6,0.001,9.631,190.56,0,0,0,9.071,8.987,0,45.801,50.754,48.023,41.328,0.668,27
1004,4,27.531,1.743,2893.2,0.001,9.644,190.34,0,0,0,9.033,8.951,0,45.723,50.695,48.02,41.328,0.673,28
1004,5,27.563,1.733,2891.2,0.003,9.651,190.52,0,0,0,9.007,8.932,0,45.723,50.656,48.02,41.328,0.671,29
1004,6,27.563,1.74,2890.2,0.003,9.646,190.39,0,0,0,9.015,8.948,0,45.648,50.656,48.031,41.402,0.669,30
1004,7,27.23,1.723,2891.6,0,9.635,190.48,0,0,0,9.068,8.979,0,45.551,50.648,48.031,41.406,0.664,31
1004,8,27.189,1.725,2892.4,0,9.66,190.63,0,0,0,9.049,8.97,0,45.473,50.621,48.023,41.406,0.672,32
1004,9,27.209,1.717,2891.4,0.006,9.646,190.58,0,0.07,0,9.015,8.937,0,45.488,50.562,48.023,41.406,0.675,33
1004,10,27.501,1.726,2547,13.371,9.632,152.43,123.84,3.687,0,9.003,8.923,67.657,45.461,50.504,48.035,41.352,0.693,34
1004,11,27.402,1.735,2262.8,7.634,9.619,143.56,118.18,2.062,0,9.025,8.955,67.657,45.461,50.523,48.031,41.344,0.645,35
1004,12,27.501,1.737,2262.8,7.632,9.629,143.02,117.42,2.062,0,9.057,8.981,66.197,45.391,50.539,48.031,41.352,0.612,36
1004,13,27.465,1.728,2265.6,7.633,9.621,143.52,118.1,2.062,0,9.017,8.941,66.197,45.477,50.52,48.02,41.344,0.611,37
1004,14,27.515,1.731,2264.8,7.628,9.63,142.96,117.31,2.117,0,8.979,8.91,66.093,45.508,50.457,48.031,41.34,0.62,38
1004,15,27.485,1.734,2261.4,7.601,9.626,143.09,117.63,2.156,0,8.995,8.911,66.093,45.527,50.547,48.02,41.34,0.608,39
1004,16,27.501,1.737,2261.8,7.623,9.616,143.59,117.97,2.023,0,9.034,8.965,66.218,45.551,50.566,48.043,41.41,0.598,40
1004,17,27.306,1.736,2259.8,7.62,9.63,143.31,117.76,2.047,0,9.05,8.976,66.218,45.637,50.578,48.02,41.441,0.59,41
1004,18,27.386,1.735,2262.6,7.601,9.652,143.76,118.04,2.078,0,9.028,8.951,66.204,45.633,50.605,48.102,41.422,0.595,42
1004,19,27.361,1.734,2263.6,7.642,9.659,143.22,117.7,2.023,0,9.019,8.948,66.204,45.727,50.586,48.117,41.441,0.606,43
1004,20,27.935,1.779,2398.4,7.634,9.659,153.42,127.97,2.031,0,9.045,8.97,58.014,45.742,50.617,48.184,41.434,0.618,44
1004,21,27.928,1.781,2396.8,7.504,9.651,153.35,127.86,2.055,0,9.075,9.001,58.014,45.742,50.594,48.184,41.355,0.618,45
1004,22,27.939,1.784,2394.8,7.459,9.65,153.38,127.84,2.086,0,9.06,8.985,67.101,45.75,50.629,48.191,41.34,0.628,46
1004,23,28.021,1.782,2398.6,7.536,9.641,153.32,127.82,2.102,0,9.01,8.929,67.101,45.75,50.621,48.199,41.355,0.651,47
1004,24,27.923,1.775,2398.8,7.636,9.624,153.34,127.9,2.062,0,9.005,8.932,67.135,45.809,50.641,48.199,41.352,0.651,48
1471,1,47.192,2.552,2917.6,0.004,9.953,191.34,0.109,0,1.364,9.729,9.612,68.167,38.262,44.219,41.789,32.258,0.577,49
1471,2,47.152,2.552,2928.2,0.001,9.935,191.36,0,0,1.341,9.724,9.616,0,38.258,44.191,41.797,32.266,0.594,50
1471,3,47.511,2.57,2929,0.001,9.946,191.23,0,0,1.387,9.687,9.585,0,38.098,44.191,41.832,32.273,0.607,51
1471,4,47.531,2.572,2929.4,0,9.959,191.24,0,0,1.448,9.697,9.59,0,38.09,44.176,41.801,32.191,0.61,52
1471,5,47.579,2.574,2930.8,0.003,9.96,191.51,0,0,1.441,9.738,9.62,0,38.051,44.148,41.789,32.187,0.63,53
1471,6,47.569,2.575,2928,0,9.954,191.34,0,0,1.37,9.733,9.62,0,38.043,44.152,41.824,32.191,0.64,54
1471,7,47.561,2.572,2931.2,0.001,9.956,191.35,0,0,0.623,9.68,9.566,0,38.035,44.129,41.801,32.191,0.637,55
1471,8,47.317,2.554,2928.8,0.003,9.929,191.36,0,0,0.415,9.679,9.578,0,37.996,44.098,41.746,32.199,0.639,56
1471,9,47.386,2.553,2930,0.001,9.937,191.3,0,0,0.23,9.714,9.608,0,38.023,44.074,41.75,32.203,0.637,57
1471,10,47.511,2.568,2464.6,10.786,9.943,149.94,122.64,3.117,1.709,9.699,9.589,64.468,38.09,44.055,41.75,32.215,0.64,58
1471,11,47.288,2.547,2328.4,7.956,9.936,146.05,119.94,2.297,1.511,9.665,9.559,64.468,38.023,44.059,41.734,32.215,0.604,59
1471,12,47.482,2.57,2325.4,7.892,9.922,145.91,119.83,2.172,0.777,9.694,9.576,68.373,38.023,44.062,41.73,32.227,0.593,60
1665,1,47.227,2.147,2925.2,0.005,10.178,191.62,0.211,0,9.659,9.946,9.823,67.96,35.668,41.273,38.437,30.602,0.548,1
1665,2,47.119,2.143,2951.4,0,10.161,191.51,0,0,9.673,9.942,9.821,0,35.57,41.234,38.445,30.594,0.553,2
1665,3,47.24,2.149,2951.2,0.001,10.189,191.55,0,0,9.626,9.905,9.781,0,35.508,41.246,38.414,30.602,0.563,3
1665,4,47.324,2.142,2949.6,0,10.171,191.51,0,0,9.648,9.927,9.812,0,35.488,41.242,38.437,30.617,0.566,4
1665,5,47.408,2.15,2948,0,10.165,191.38,0,0,9.697,9.964,9.839,0,35.453,41.223,38.418,30.617,0.56,5
1665,6,47.433,2.147,2948,0,10.181,191.59,0,0,9.652,9.918,9.806,0,35.422,41.156,38.43,30.617,0.566,6
1665,7,47.313,2.146,2948,0,10.17,191.44,0,0,9.637,9.915,9.8,0,35.332,41.168,38.457,30.605,0.559,7
1665,8,47.351,2.148,2947.8,0,10.158,191.52,0,0,9.673,9.942,9.824,0,35.254,41.156,38.441,30.617,0.558,8
1665,9,47.148,2.136,2949.6,0,10.165,191.48,0,0,9.627,9.901,9.781,0,35.234,41.141,38.418,30.613,0.574,9
1665,10,47.242,2.138,2531.8,11.828,10.16,153.06,124.75,3.383,10.095,9.877,9.759,62.02,35.242,41.082,38.445,30.641,0.613,10
1665,11,47.076,2.132,2360.2,7.976,10.139,147.02,120.98,2.352,10.152,9.913,9.8,62.02,35.238,41.086,38.453,30.633,0.577,11
1665,12,47.098,2.124,2357.2,7.986,10.159,146.65,120.59,2.227,10.123,9.908,9.786,68.448,35.227,41.082,38.437,30.641,0.551,12
1665,13,46.782,2.133,2351.8,8.063,10.156,146.65,120.51,2.383,10.1,9.872,9.743,68.448,35.238,41.094,38.43,30.652,0.54,13
1665,14,47.337,2.156,2351.8,7.804,10.178,146.62,120.52,2.437,10.112,9.899,9.794,67.674,35.262,41.074,38.523,30.645,0.545,14
1665,15,47.515,2.153,2351.8,7.936,10.158,146.61,120.56,2.414,10.152,9.941,9.818,67.674,35.238,41.059,38.52,30.645,0.526,15
1665,16,47.593,2.161,2352,8.108,10.187,146.57,120.56,2.266,10.139,9.901,9.781,67.673,35.332,41.098,38.508,30.645,0.531,16
1665,17,47.592,2.169,2352,7.741,10.164,146.74,120.41,2.375,10.11,9.908,9.783,67.673,35.422,41.082,38.574,30.645,0.529,17
1665,18,47.678,2.186,2353.2,7.915,10.181,146.54,120.61,2.328,10.182,9.946,9.829,67.626,35.414,41.082,38.594,30.641,0.524,18
1665,19,47.572,2.18,2351.6,8.034,10.218,146.48,120.28,2.328,10.141,9.922,9.799,67.626,35.414,41.086,38.602,30.656,0.525,19
1665,20,47.606,2.184,2485.8,7.853,10.19,156.58,130.77,2.273,10.123,9.906,9.785,55.369,35.414,41.059,38.617,30.645,0.531,20
1665,21,47.691,2.191,2489.4,7.843,10.167,156.63,130.66,2.375,10.185,9.952,9.833,55.369,35.441,41.082,38.602,30.656,0.54,21
1665,22,47.767,2.194,2488.2,8.003,10.174,156.55,130.7,2.25,10.157,9.937,9.824,68.59,35.492,41.094,38.602,30.66,0.544,22
1665,23,47.585,2.179,2490.8,7.673,10.166,156.57,130.59,2.359,10.139,9.901,9.785,68.59,35.422,41.102,38.617,30.66,0.536,23
1665,24,48.11,2.205,2487.6,7.731,10.184,156.79,130.78,2.352,10.141,9.93,9.812,68.432,35.492,41.121,38.605,30.652,0.534,24
1055,1,28.251,1.773,2769.4,0.004,9.641,190.69,0.016,0,0,9.042,8.967,69.364,45.629,50.641,47.793,40.984,0.618,25
1055,2,28.194,1.772,2874.4,0,9.641,190.87,0,0,0,9.075,8.993,0,45.543,50.629,47.809,40.992,0.641,26
1055,3,28.199,1.768,2877.8,0,9.633,190.77,0,0,0,9.073,8.995,0,45.469,50.605,47.793,40.98,0.667,27
1055,4,28.234,1.762,2877.8,0,9.643,190.66,0,0,0,9.022,8.946,0,45.461,50.566,47.789,40.996,0.677,28
1055,5,28.227,1.763,2875.8,0.003,9.65,190.81,0,0,0,9.019,8.937,0,45.383,50.496,47.793,41,0.681,29
1055,6,28.246,1.764,2875.8,0.003,9.637,190.87,0,0,0,9.057,8.974,0,45.297,50.469,47.805,40.992,0.678,30
1055,7,28.216,1.768,2875.6,0.001,9.644,190.63,0,0,0,9.074,8.999,0,45.285,50.449,47.828,40.992,0.679,31
1055,8,28.234,1.77,2876.6,0.001,9.657,191,0,0,0,9.054,8.974,0,45.273,50.387,47.801,40.984,0.68,32
1055,9,28.211,1.767,2876.6,0,9.648,190.74,0,0.039,0,9.021,8.948,0,45.203,50.359,47.781,40.996,0.683,33
1055,10,28.16,1.761,2466,12.456,9.639,150.87,122.71,3.422,0,9.024,8.943,70.851,45.129,50.289,47.805,41.02,0.684,34
1055,11,28.169,1.767,2250.6,7.944,9.617,143.98,118.3,2.164,0,9.064,8.981,70.851,45.129,50.293,47.809,41.008,0.639,35
1055,12,28.098,1.759,2249.6,7.956,9.64,143.59,117.91,2.109,0,9.059,8.986,69.527,45.117,50.277,47.789,41.02,0.608,36
1471,1,47.192,2.552,2917.6,0.004,9.953,191.34,0.109,0,1.364,9.729,9.612,68.167,38.262,44.219,41.789,32.258,0.577,37
1471,2,47.152,2.552,2928.2,0.001,9.935,191.36,0,0,1.341,9.724,9.616,0,38.258,44.191,41.797,32.266,0.594,38
1471,3,47.511,2.57,2929,0.001,9.946,191.23,0,0,1.387,9.687,9.585,0,38.098,44.191,41.832,32.273,0.607,39
1471,4,47.531,2.572,2929.4,0,9.959,191.24,0,0,1.448,9.697,9.59,0,38.09,44.176,41.801,32.191,0.61,40
1471,5,47.579,2.574,2930.8,0.003,9.96,191.51,0,0,1.441,9.738,9.62,0,38.051,44.148,41.789,32.187,0.63,41
1471,6,47.569,2.575,2928,0,9.954,191.34,0,0,1.37,9.733,9.62,0,38.043,44.152,41.824,32.191,0.64,42
1471,7,47.561,2.572,2931.2,0.001,9.956,191.35,0,0,0.623,9.68,9.566,0,38.035,44.129,41.801,32.191,0.637,43
1471,8,47.317,2.554,2928.8,0.003,9.929,191.36,0,0,0.415,9.679,9.578,0,37.996,44.098,41.746,32.199,0.639,44
1471,9,47.386,2.553,2930,0.001,9.937,191.3,0,0,0.23,9.714,9.608,0,38.023,44.074,41.75,32.203,0.637,45
1471,10,47.511,2.568,2464.6,10.786,9.943,149.94,122.64,3.117,1.709,9.699,9.589,64.468,38.09,44.055,41.75,32.215,0.64,46
1471,11,47.288,2.547,2328.4,7.956,9.936,146.05,119.94,2.297,1.511,9.665,9.559,64.468,38.023,44.059,41.734,32.215,0.604,47
1471,12,47.482,2.57,2325.4,7.892,9.922,145.91,119.83,2.172,0.777,9.694,9.576,68.373,38.023,44.062,41.73,32.227,0.593,48
1471,13,47.25,2.536,2323.6,7.858,9.929,145.75,119.83,2.195,0.769,9.727,9.616,68.373,38.023,44.027,41.789,32.23,0.606,49
1471,14,47.319,2.546,2321.8,7.884,9.929,145.75,119.84,2.273,0.717,9.701,9.582,68.043,38.023,44.016,41.73,32.203,0.587,50
1471,15,47.36,2.554,2323.2,7.867,9.941,145.81,119.75,2.359,0.715,9.68,9.576,68.043,38.023,43.992,41.75,32.219,0.577,51
1471,16,47.301,2.552,2318.6,7.889,9.971,145.64,119.73,2.359,0.685,9.71,9.603,67.825,38.031,43.977,41.762,32.215,0.564,52
1471,17,47.461,2.571,2321.4,7.894,9.928,145.57,119.73,2.305,0.726,9.737,9.628,67.825,38.023,43.965,41.789,32.207,0.555,53
1471,18,47.453,2.566,2321.6,7.932,9.944,145.56,119.48,2.297,0.825,9.702,9.592,67.743,38.02,43.98,41.801,32.215,0.552,54
1471,19,47.424,2.567,2320.4,7.927,9.951,145.56,119.52,2.227,0.784,9.702,9.595,67.743,38.023,43.961,41.832,32.207,0.544,55
1471,20,47.403,2.567,2459.6,7.851,9.936,155.81,129.88,2.32,0.32,9.741,9.632,56.987,38.031,43.973,41.789,32.227,0.557,56
1471,21,47.443,2.572,2457.8,7.666,9.941,155.66,129.7,2.305,0.21,9.761,9.65,56.987,38.016,43.965,41.824,32.215,0.568,57
1471,22,47.443,2.573,2457.6,7.809,9.964,155.51,129.6,2.273,0.159,9.721,9.604,69.077,38.008,43.973,41.797,32.227,0.582,58
1471,23,47.403,2.569,2458,7.934,9.973,155.47,129.52,2.227,0.134,9.712,9.601,69.077,38.016,43.973,41.789,32.219,0.578,59
1471,24,47.334,2.566,2459.6,7.958,9.953,155.69,129.69,2.219,0.134,9.736,9.625,68.811,38.016,43.977,41.797,32.23,0.579,60
1665,1,47.227,2.147,2925.2,0.005,10.178,191.62,0.211,0,9.659,9.946,9.823,67.96,35.668,41.273,38.437,30.602,0.548,1
1665,2,47.119,2.143,2951.4,0,10.161,191.51,0,0,9.673,9.942,9.821,0,35.57,41.234,38.445,30.594,0.553,2
1665,3,47.24,2.149,2951.2,0.001,10.189,191.55,0,0,9.626,9.905,9.781,0,35.508,41.246,38.414,30.602,0.563,3
1665,4,47.324,2.142,2949.6,0,10.171,191.51,0,0,9.648,9.927,9.812,0,35.488,41.242,38.437,30.617,0.566,4
1665,5,47.408,2.15,2948,0,10.165,191.38,0,0,9.697,9.964,9.839,0,35.453,41.223,38.418,30.617,0.56,5
